,Tension fotodiodo [V],Tiempo [s],Datos hasta tiempo,Duracion [s],Frecuencia de sampleo [Hz]
0,5.152643788856679,0.10921621322631836,0.0,30.0,2500.0
1,5.161196296575865,0.2193155288696289,255.0,,
2,5.145078109002235,0.3292710781097412,274.0,,
3,5.140472912592498,0.43923115730285645,276.0,,
4,5.153301674063675,0.5494744777679443,275.0,,
5,5.174025058269547,0.6594219207763672,275.0,,
6,5.146064936806623,0.7696254253387451,275.0,,
7,5.151985903650045,0.8795757293701172,276.0,,
8,5.146393879408268,0.9905750751495361,275.0,,
9,5.15724898531325,1.0909018516540527,274.0,,
10,5.154288501874846,1.2009940147399902,254.0,,
11,5.151328018443774,1.3109545707702637,275.0,,
12,5.155933214895276,1.421168327331543,275.0,,
13,5.162183124393557,1.5225725173950195,276.0,,
14,5.161525239181672,1.6239380836486816,252.0,,
15,5.153630616667307,1.7340278625488281,254.0,,
16,5.146064936806623,1.8439998626708984,276.0,,
17,5.1496833054296784,1.9539532661437988,275.0,,
18,5.1424465681945035,2.0553388595581055,274.0,,
19,5.142775510795154,2.1615114212036133,253.0,,
20,5.152972731460131,2.2717268466949463,266.0,,
21,5.136525601398237,2.381687641143799,276.0,,
22,5.140801855192607,2.491654634475708,275.0,,
23,5.126657323469387,2.5927975177764893,275.0,,
24,5.14935436282713,2.6939337253570557,252.0,,
25,5.136525601398237,2.8040261268615723,253.0,,
26,5.137512429195584,2.9139902591705322,276.0,,
27,5.139157142192968,3.02394962310791,275.0,,
28,5.142117625593944,3.1252167224884033,274.0,,
29,5.134223003207583,3.2262210845947266,253.0,,
30,5.126328380873155,3.3361940383911133,253.0,,
31,5.12402578270205,3.4462759494781494,275.0,,
32,5.130604634631195,3.5562403202056885,275.0,,
33,5.114486447468713,3.6573803424835205,275.0,,
34,5.112841734505087,3.7582924365997314,252.0,,
35,5.0904736384223295,3.868382215499878,252.0,,
36,5.114815390061708,3.9783520698547363,277.0,,
37,5.111525964135803,4.088310480117798,275.0,,
38,5.102973456770443,4.189507246017456,274.0,,
39,5.098368260521888,4.290632724761963,252.0,,
40,5.0871842125627165,4.400725841522217,254.0,,
41,5.111197021543705,4.510692358016968,275.0,,
42,5.088499982905489,4.620610237121582,275.0,,
43,5.089486810663507,4.721516370773315,274.0,,
44,5.108894423401541,4.822834014892578,252.0,,
45,5.085210557051237,4.93291449546814,254.0,,
