,Tension fotodiodo [V],Tiempo [s],Datos hasta tiempo,Duracion [s],Frecuencia de sampleo [Hz]
128,4.969422772630404,13.838968515396118,276.0,,
129,4.971725370509801,13.948911428451538,275.0,,
130,4.971396427955339,14.050159692764282,275.0,,
131,4.973041140728521,14.151368141174316,253.0,,
132,4.97600162372575,14.261452913284302,253.0,,
133,4.990146153699216,14.371433734893799,275.0,,
134,4.9733700832834185,14.481385946273804,275.0,,
135,4.977317393949015,14.588439702987671,276.0,,
136,4.97764633650505,14.698376655578613,267.0,,
137,4.979291049286536,14.808341979980469,275.0,,
138,4.9766595088372085,14.918530941009521,275.0,,
139,4.976988451393068,15.028485774993896,275.0,,
140,4.984225187644114,15.129700660705566,275.0,,
141,4.985212015317994,15.240036725997925,253.0,,
142,4.98389624508633,15.34998083114624,276.0,,
143,4.986527785551059,15.459958553314209,275.0,,
144,4.982909417413501,15.569918394088745,275.0,,
145,4.987185670668118,15.671455144882202,275.0,,
146,4.98389624508633,15.782094955444336,254.0,,
147,4.981264704627203,15.892056703567505,276.0,,
148,4.982580474856066,16.002015113830566,275.0,,
149,4.985869900434351,16.11198353767395,275.0,,
150,4.982580474856066,16.213271379470825,275.0,,
151,4.978962106730063,16.3233482837677,253.0,,
152,4.9822515322987195,16.433322191238403,275.0,,
153,4.979948934399741,16.543286085128784,276.0,,
154,4.9815936471842885,16.653265714645386,275.0,,
155,4.9786331641736785,16.760008573532104,274.0,,
156,4.974685853503885,16.869964361190796,267.0,,
157,4.973041140728521,16.979933261871338,275.0,,
158,4.978962106730063,17.089893102645874,275.0,,
159,4.974685853503885,17.19986653327942,275.0,,
160,4.974027968393478,17.30130672454834,275.0,,
161,4.965475461989961,17.411399364471436,252.0,,
162,4.966462289648893,17.5213680267334,276.0,,
163,4.96152815136208,17.63132119178772,275.0,,
164,4.969751715184341,17.732765913009644,276.0,,
165,4.965146519437158,17.838909149169922,252.0,,
166,4.960541323707071,17.948872566223145,267.0,,
167,4.961857093913924,18.05882740020752,274.0,,
168,4.9506730472001,18.168784141540527,275.0,,
169,4.953304587594299,18.269979238510132,275.0,,
170,4.951659874847271,18.37110447883606,252.0,,
171,4.951330932298127,18.481202363967896,254.0,,
172,4.952646702495226,18.59115958213806,275.0,,
173,4.947712564263281,18.701119422912598,275.0,,
174,4.93751534531255,18.802271604537964,275.0,,
175,4.942120540957385,18.90334129333496,252.0,,
176,4.938831115495053,19.0134334564209,253.0,,
177,4.940146885678945,19.123396158218384,276.0,,
178,4.93685746022182,19.23335552215576,274.0,,
179,4.936528517676584,19.335063457489014,275.0,,
180,4.931923322052395,19.436439752578735,254.0,,
181,4.933568034773369,19.546532154083252,254.0,,
182,4.9289628391601,19.656501531600952,275.0,,
183,4.923699758480004,19.766454935073853,275.0,,
184,4.920410333066194,19.86758589744568,275.0,,
185,4.914160424803765,19.968725204467773,252.0,,
186,4.911528884492071,20.07881736755371,253.0,,
187,4.913831482264502,20.188781261444092,276.0,,
188,4.912844654647228,20.299273014068604,275.0,,
189,4.910213114338296,20.400460720062256,276.0,,
190,4.903634263590116,20.501639127731323,252.0,,
191,4.899358010622286,20.611738681793213,254.0,,
192,4.902976378517195,20.721694469451904,276.0,,
193,4.890805504730259,20.831677436828613,274.0,,
194,4.903963206126707,20.932843685150146,275.0,,
195,4.887187136870358,21.042933702468872,253.0,,
196,4.895739642737793,21.153136253356934,275.0,,
197,4.886200309274007,21.263111352920532,276.0,,
198,4.885213481678429,21.37306308746338,275.0,,
199,4.884555596615139,21.482255220413208,274.0,,
200,4.883239826489589,21.59220004081726,274.0,,
201,4.880937228773183,21.70244526863098,275.0,,
202,4.879292516121179,21.812418222427368,275.0,,
203,4.879621458651409,21.922359228134155,275.0,,
204,4.876989918411975,22.023900985717773,275.0,,
205,4.876003090823602,22.13399577140808,254.0,,
206,4.869095297726575,22.243942499160767,275.0,,
207,4.870411067837383,22.353917837142944,274.0,,
208,4.869753182781808,22.463882207870483,276.0,,
209,4.863503274770906,22.56520390510559,274.0,,
210,4.864819044875899,22.675292491912842,253.0,,
211,4.866792700035954,22.785255193710327,276.0,,
212,4.865476929928908,22.895233869552612,275.0,,
213,4.857582309315357,23.005187273025513,275.0,,
214,4.857582309315357,23.10650897026062,275.0,,
215,4.854292884074228,23.216835260391235,253.0,,
216,4.8588980794142,23.327288389205933,276.0,,
217,4.852648171456862,23.437263250350952,276.0,,
218,4.859884906989227,23.54722499847412,275.0,,
219,4.851661343887467,23.64879322052002,275.0,,
220,4.853306056503553,23.75888705253601,253.0,,
221,4.849029803706163,23.868839740753174,276.0,,
222,4.851661343887467,23.97882890701294,275.0,,
223,4.8493587462285275,24.08876657485962,275.0,,
224,4.851661343887467,24.190264463424683,275.0,,
225,4.849029803706163,24.30022668838501,253.0,,
226,4.851990286410514,24.410190105438232,276.0,,
227,4.85100345884163,24.520148992538452,274.0,,
228,4.850016631273513,24.621809005737305,275.0,,
229,4.84804297613958,24.722996473312378,254.0,,
230,4.8799504011817225,24.832964181900024,253.0,,
231,4.850016631273513,24.942924976348877,275.0,,
232,4.851990286410514,25.052898406982422,275.0,,
233,4.863832217297026,25.154415369033813,275.0,,
234,4.84804297613958,25.25579071044922,254.0,,
235,4.849687688750977,25.365751028060913,253.0,,
236,4.8658058724555415,25.475711584091187,275.0,,
237,4.853634999027026,25.58567500114441,275.0,,
238,4.852977113980166,25.687050342559814,275.0,,
239,4.857253366790861,25.788331508636475,254.0,,
240,4.859884906989227,25.898418426513672,253.0,,
241,4.863174332244872,26.008397579193115,275.0,,
242,4.85856913688936,26.118359565734863,275.0,,
243,4.862845389718923,26.21973466873169,275.0,,
244,4.870082125309552,26.321215629577637,253.0,,
245,4.86251644719306,26.431423664093018,254.0,,
246,4.868108470144366,26.541356563568115,275.0,,
247,4.870411067837383,26.651326894760132,275.0,,
248,4.868766355199086,26.752540349960327,275.0,,
249,4.875345205765115,26.85766911506653,253.0,,
250,4.876660975882431,26.96764063835144,263.0,,
251,4.879292516121179,27.0775887966156,275.0,,
252,4.878963573591035,27.187565565109253,275.0,,
253,4.875674148294316,27.28986096382141,275.0,,
254,4.881924056365414,27.390392780303955,253.0,,
255,4.883568769020849,27.50035071372986,254.0,,
256,4.8799504011817225,27.61059260368347,275.0,,
257,4.887187136870358,27.720552921295166,276.0,,
258,4.8914633897968125,27.8229501247406,275.0,,
259,4.886529251806039,27.923274993896484,253.0,,
260,4.894094930066465,28.0332350730896,253.0,,
261,4.8980422404812645,28.143458366394043,275.0,,
262,4.902647435980863,28.253407955169678,275.0,,
263,4.901660608372386,28.35604953765869,275.0,,
264,4.904621091200145,28.466140270233154,254.0,,
265,4.904621091200145,28.576101064682007,278.0,,
266,4.913173597186233,28.6860671043396,275.0,,
267,4.911199941953498,28.79602837562561,275.0,,
268,4.912515712108309,28.897600173950195,275.0,,
269,4.912515712108309,29.007696390151978,254.0,,
270,4.923370815938235,29.1176655292511,275.0,,
271,4.91876562036253,29.227614402770996,275.0,,
272,4.926660241359832,29.337860584259033,275.0,,
273,4.929949666790086,29.439066171646118,275.0,,
274,4.931923322052395,29.549156665802002,253.0,,
275,4.932581207140525,29.659124612808228,276.0,,
276,4.93751534531255,29.769079446792603,275.0,,
277,4.93751534531255,29.879043340682983,275.0,,
278,4.9431073685977776,29.98071050643921,274.0,,
279,4.944094196238952,30.09105134010315,254.0,,
280,4.943765253691807,30.20102834701538,276.0,,
281,4.946725736619239,,,,
282,4.949686219553711,,,,
283,4.945081023880908,,,,
284,4.952317759945821,,,,
285,4.952317759945821,,,,
286,4.956922955645416,,,,
287,4.954620357793486,,,,
288,4.9549493003435,,,,
289,4.97764633650505,,,,
290,4.962514979017873,,,,
291,4.962843921569978,,,,
292,4.9733700832834185,,,,
293,4.969422772630404,,,,
294,4.97501479605922,,,,
295,4.971067485400964,,,,
296,4.974027968393478,,,,
297,4.974356910948638,,,,
298,4.974356910948638,,,,
299,4.97600162372575,,,,
300,4.97501479605922,,,,
301,4.97600162372575,,,,
302,4.980606819513297,,,,
303,4.98389624508633,,,,
304,4.980935762070207,,,,
305,4.984554130201986,,,,
306,4.982909417413501,,,,
307,4.978304221617382,,,,
308,4.979619991843094,,,,
309,4.985540957876129,,,,
310,4.97764633650505,,,,
311,4.984883072759946,,,,
312,4.985212015317994,,,,
313,4.98192258974146,,,,
314,4.98389624508633,,,,
315,4.976330566281436,,,,
316,4.986527785551059,,,,
317,4.974027968393478,,,,
318,4.98192258974146,,,,
319,4.983238359971023,,,,
320,4.981264704627203,,,,
321,4.967778059862026,,,,
322,4.978962106730063,,,,
323,4.973041140728521,,,,
324,4.975343738614644,,,,
325,4.969093830076553,,,,
326,4.969422772630404,,,,
327,4.969422772630404,,,,
328,4.973699025838404,,,,
329,4.966791232202045,,,,
330,4.96152815136208,,,,
331,4.963501806674451,,,,
332,4.970738542846678,,,,
333,4.976988451393068,,,,
334,4.956922955645416,,,,
335,4.953304587594299,,,,
336,4.971067485400964,,,,
337,4.9460678515236465,,,,
338,4.945081023880908,,,,
339,4.948699391908105,,,,
340,4.9431073685977776,,,,
341,4.941462655864225,,,,
342,4.941791598410761,,,,
343,4.9411337133177735,,,,
344,4.928304954073876,,,,
345,4.931265436964612,,,,
346,4.933896977317824,,,,
347,4.932910149684719,,,,
348,4.926989183902467,,,,
349,4.920410333066194,,,,
350,4.922055045772018,,,,
351,4.920081390525288,,,,
352,4.916791965120986,,,,
353,4.911857827030731,,,,
354,4.910213114338296,,,,
355,4.9059368613480565,,,,
356,4.904950033736994,,,,
357,4.903634263590116,,,,
358,4.900015895693312,,,,
359,4.899358010622286,,,,
360,4.893437044998536,,,,
361,4.895739642737793,,,,
362,4.8960685852723165,,,,
363,4.888502907000028,,,,
364,4.8812661713038406,,,,
365,4.885213481678429,,,,
366,4.881924056365414,,,,
367,4.876003090823602,,,,
368,4.8802793437121235,,,,
369,4.876660975882431,,,,
370,4.876989918411975,,,,
371,4.868108470144366,,,,
372,4.869753182781808,,,,
373,4.869753182781808,,,,
374,4.864161159823232,,,,
375,4.8677795276171345,,,,
376,4.864161159823232,,,,
377,4.863174332244872,,,,
378,4.856266539217882,,,,
379,4.864490102349523,,,,
380,4.852319228933646,,,,
381,4.854950769121771,,,,
382,4.851661343887467,,,,
383,4.852648171456862,,,,
384,4.850674516318839,,,,
385,4.851332401364506,,,,
386,4.84804297613958,,,,
387,4.849687688750977,,,,
388,4.847714033617557,,,,
389,4.847714033617557,,,,
390,4.853306056503553,,,,
391,4.851661343887467,,,,
392,4.847056148573765,,,,
393,4.849687688750977,,,,
394,4.844424608402003,,,,
395,4.846727206051996,,,,
396,4.851661343887467,,,,
397,4.851990286410514,,,,
398,4.857582309315357,,,,
399,4.8493587462285275,,,,
400,4.856924424266449,,,,
401,4.847714033617557,,,,
402,4.856595481742123,,,,
403,4.848700861183883,,,,
404,4.856595481742123,,,,
405,4.860542792039673,,,,
406,4.861200677090459,,,,
407,4.858240194364607,,,,
408,4.859884906989227,,,,
409,4.860542792039673,,,,
410,4.862187504667282,,,,
411,4.859884906989227,,,,
412,4.863832217297026,,,,
413,4.867121642562928,,,,
414,4.8677795276171345,,,,
415,4.871397895421388,,,,
416,4.871068952893301,,,,
417,4.876989918411975,,,,
418,4.876989918411975,,,,
419,4.880608286242611,,,,
420,4.883897711552192,,,,
421,4.890476562197111,,,,
422,4.885542424210202,,,,
423,4.890805504730259,,,,
424,4.893437044998536,,,,
425,4.896726470341622,,,,
426,4.9006737807646825,,,,
427,4.8980422404812645,,,,
428,4.905278976273928,,,,
429,4.900344838228954,,,,
430,4.940146885678945,,,,
431,4.908568401648017,,,,
432,4.917449850201155,,,,
433,4.918436677822057,,,,
434,4.913173597186233,,,,
435,4.913502539725324,,,,
436,4.9164630225810315,,,,
437,4.920739275607185,,,,
438,4.923370815938235,,,,
439,4.926989183902467,,,,
440,4.936199575131435,,,,
441,4.936199575131435,,,,
442,4.931923322052395,,,,
443,4.939489000586825,,,,
444,4.946725736619239,,,,
445,4.93685746022182,,,,
446,4.948041506811468,,,,
447,4.947054679167166,,,,
448,4.95100198974907,,,,
449,4.956265070544429,,,,
450,4.955278242893602,,,,
451,4.955607185443791,,,,
452,4.956594013094878,,,,
453,4.957909783297549,,,,
454,4.962514979017873,,,,
455,4.967449117308611,,,,
456,4.962514979017873,,,,
457,4.9671201747552844,,,,
458,4.965475461989961,,,,
459,4.971396427955339,,,,
460,4.971396427955339,,,,
461,4.976988451393068,,,,
462,4.9756726811701535,,,,
463,4.976988451393068,,,,
464,4.98389624508633,,,,
465,4.97501479605922,,,,
466,4.9815936471842885,,,,
467,4.984554130201986,,,,
468,4.984883072759946,,,,
469,4.984883072759946,,,,
470,4.984225187644114,,,,
471,4.9861988429926605,,,,
472,4.983567302528632,,,,
473,4.992777694177267,,,,
474,4.985540957876129,,,,
475,4.983567302528632,,,,
476,4.9861988429926605,,,,
477,4.983567302528632,,,,
478,4.983567302528632,,,,
479,4.984883072759946,,,,
480,5.006264339215438,,,,
481,4.9822515322987195,,,,
482,4.976330566281436,,,,
483,4.964488634331813,,,,
484,4.979948934399741,,,,
485,4.974685853503885,,,,
486,4.978962106730063,,,,
487,4.987185670668118,,,,
488,4.97764633650505,,,,
489,4.97600162372575,,,,
490,4.964488634331813,,,,
491,4.970409600292478,,,,
492,4.9720543130643495,,,,
493,4.973041140728521,,,,
494,4.9756726811701535,,,,
495,4.965475461989961,,,,
496,4.963830749226817,,,,
497,4.968435944969115,,,,
498,4.964159691779272,,,,
499,4.963830749226817,,,,
500,4.957909783297549,,,,
501,4.963501806674451,,,,
502,4.953304587594299,,,,
503,4.958567668399407,,,,
504,4.950344104651217,,,,
505,4.946396794071399,,,,
506,4.941462655864225,,,,
507,4.9411337133177735,,,,
508,4.93751534531255,,,,
509,4.935870632586374,,,,
510,4.936199575131435,,,,
511,4.938831115495053,,,,
512,4.930936494420851,,,,
513,4.925015528647951,,,,
514,4.927647068987999,,,,
515,4.913502539725324,,,,
516,4.9289628391601,,,,
517,4.911528884492071,,,,
518,4.91810773528167,,,,
519,4.914160424803765,,,,
520,4.90626580388525,,,,
521,4.90823945911022,,,,
522,4.904621091200145,,,,
523,4.903963206126707,,,,
524,4.898371183016391,,,,
525,4.898700125551603,,,,
526,4.890147619664049,,,,
527,4.889160792065378,,,,
528,4.890147619664049,,,,
529,4.889818677131073,,,,
530,4.90791051657251,,,,
531,4.877318860941604,,,,
532,4.865476929928908,,,,
533,4.874687320706971,,,,
534,4.8740294356491685,,,,
535,4.870411067837383,,,,
536,4.8812661713038406,,,,
537,4.868108470144366,,,,
538,4.868108470144366,,,,
539,4.874358378178027,,,,
540,4.862187504667282,,,,
541,4.861529619615982,,,,
542,4.859555964464133,,,,
543,4.868437412671684,,,,
544,4.856924424266449,,,,
545,4.863174332244872,,,,
546,4.854950769121771,,,,
547,4.8588980794142,,,,
548,4.848371918661689,,,,
549,4.845740378487202,,,,
550,4.851990286410514,,,,
551,4.851661343887467,,,,
552,4.847714033617557,,,,
553,4.847056148573765,,,,
554,4.850345573796133,,,,
555,4.850345573796133,,,,
556,4.851661343887467,,,,
557,4.847385091095617,,,,
558,4.846727206051996,,,,
559,4.850674516318839,,,,
560,4.845411435965775,,,,
561,4.848700861183883,,,,
562,4.848371918661689,,,,
563,4.847385091095617,,,,
564,4.845411435965775,,,,
565,4.849687688750977,,,,
566,4.849687688750977,,,,
567,4.850016631273513,,,,
568,4.850016631273513,,,,
569,4.8579112518399405,,,,
570,4.853306056503553,,,,
571,4.855279711645671,,,,
572,4.859884906989227,,,,
573,4.8579112518399405,,,,
574,4.861200677090459,,,,
575,4.863174332244872,,,,
576,4.862845389718923,,,,
577,4.864819044875899,,,,
578,4.868108470144366,,,,
579,4.869095297726575,,,,
580,4.871397895421388,,,,
581,4.870411067837383,,,,
582,4.883897711552192,,,,
583,4.875016263236,,,,
584,4.872384723006164,,,,
585,4.878634631060978,,,,
586,4.878634631060978,,,,
587,4.8799504011817225,,,,
588,4.895739642737793,,,,
589,4.886529251806039,,,,
590,4.893437044998536,,,,
591,4.888173964467482,,,,
592,4.8977132979462255,,,,
593,4.898700125551603,,,,
594,4.903634263590116,,,,
595,4.903305321053613,,,,
596,4.911199941953498,,,,
597,4.911199941953498,,,,
598,4.912515712108309,,,,
599,4.916134080041163,,,,
600,4.917449850201155,,,,
601,4.924686586105834,,,,
602,4.923699758480004,,,,
603,4.924686586105834,,,,
604,4.93159437950846,,,,
605,4.931265436964612,,,,
606,4.935870632586374,,,,
607,4.934554862406993,,,,
608,4.932581207140525,,,,
609,4.942120540957385,,,,
610,4.944094196238952,,,,
611,4.942449483504096,,,,
612,4.947712564263281,,,,
613,4.946396794071399,,,,
614,4.948699391908105,,,,
615,4.954620357793486,,,,
616,4.954620357793486,,,,
617,4.957909783297549,,,,
618,4.95725189819604,,,,
619,4.962514979017873,,,,
620,4.966791232202045,,,,
621,4.9671201747552844,,,,
622,4.966462289648893,,,,
623,4.967449117308611,,,,
624,4.971067485400964,,,,
625,4.974685853503885,,,,
626,4.972383255618985,,,,
627,4.9766595088372085,,,,
628,4.979948934399741,,,,
629,4.977317393949015,,,,
630,4.9802778769564755,,,,
631,4.984225187644114,,,,
632,4.982909417413501,,,,
633,4.981264704627203,,,,
634,4.994751349539487,,,,
635,4.982909417413501,,,,
636,4.982909417413501,,,,
637,4.985212015317994,,,,
638,4.982909417413501,,,,
639,4.9815936471842885,,,,
640,4.986856728109544,,,,
641,4.985212015317994,,,,
642,4.989159326021395,,,,
643,4.982580474856066,,,,
644,4.985212015317994,,,,
645,4.985540957876129,,,,
646,4.985540957876129,,,,
647,4.98389624508633,,,,
648,4.986856728109544,,,,
649,4.9786331641736785,,,,
650,4.981264704627203,,,,
651,4.979291049286536,,,,
652,4.988172498344361,,,,
653,4.984883072759946,,,,
654,4.974027968393478,,,,
655,4.977975279061172,,,,
656,4.97600162372575,,,,
657,4.971067485400964,,,,
658,4.973699025838404,,,,
659,4.969422772630404,,,,
660,4.972383255618985,,,,
661,4.967778059862026,,,,
662,4.96317286412217,,,,
663,4.953304587594299,,,,
664,4.958896610950466,,,,
665,4.964488634331813,,,,
666,4.952646702495226,,,,
667,4.957909783297549,,,,
668,4.947383621715179,,,,
669,4.953304587594299,,,,
670,4.948699391908105,,,,
671,4.945409966428401,,,,
672,4.949357277005088,,,,
673,4.93685746022182,,,,
674,4.941791598410761,,,,
675,4.934554862406993,,,,
676,4.936528517676584,,,,
677,4.932252264596417,,,,
678,4.929949666790086,,,,
679,4.943765253691807,,,,
680,4.924686586105834,,,,
681,4.926331298817283,,,,
682,4.920081390525288,,,,
683,4.938831115495053,,,,
684,4.910213114338296,,,,
685,4.93159437950846,,,,
686,4.902318493444618,,,,
687,4.915147252422076,,,,
688,4.905607918810949,,,,
689,4.892450217397287,,,,
690,4.889818677131073,,,,
691,4.898371183016391,,,,
692,4.892450217397287,,,,
693,4.895739642737793,,,,
694,4.878305688531006,,,,
695,4.890805504730259,,,,
696,4.881595113834584,,,,
697,4.874358378178027,,,,
698,4.885213481678429,,,,
699,4.884884539146741,,,,
700,4.878963573591035,,,,
701,4.881595113834584,,,,
702,4.868766355199086,,,,
703,4.86251644719306,,,,
704,4.871726837949561,,,,
705,4.86251644719306,,,,
706,4.860542792039673,,,,
707,4.855279711645671,,,,
708,4.854950769121771,,,,
709,4.863832217297026,,,,
710,4.861858562141589,,,,
711,4.856266539217882,,,,
712,4.853634999027026,,,,
713,4.849687688750977,,,,
714,4.852319228933646,,,,
715,4.852648171456862,,,,
716,4.8493587462285275,,,,
717,4.845411435965775,,,,
718,4.846727206051996,,,,
719,4.849687688750977,,,,
720,4.848371918661689,,,,
721,4.85100345884163,,,,
722,4.850016631273513,,,,
723,4.847056148573765,,,,
724,4.85100345884163,,,,
725,4.846069321008716,,,,
726,4.848700861183883,,,,
727,4.84804297613958,,,,
728,4.850674516318839,,,,
729,4.848700861183883,,,,
730,4.855937596693726,,,,
731,4.847714033617557,,,,
732,4.854950769121771,,,,
733,4.850674516318839,,,,
734,4.854621826597957,,,,
735,4.851661343887467,,,,
736,4.852977113980166,,,,
737,4.855937596693726,,,,
738,4.856595481742123,,,,
739,4.860213849514407,,,,
740,4.857253366790861,,,,
741,4.860871734565023,,,,
742,4.863503274770906,,,,
743,4.864161159823232,,,,
744,4.867450585089989,,,,
745,4.86613481498226,,,,
746,4.868108470144366,,,,
747,4.871068952893301,,,,
748,4.8740294356491685,,,,
749,4.876003090823602,,,,
750,4.878634631060978,,,,
751,4.880608286242611,,,,
752,4.881595113834584,,,,
753,4.8858713667420615,,,,
754,4.888173964467482,,,,
755,4.890805504730259,,,,
756,4.892779159930951,,,,
757,4.893437044998536,,,,
758,4.897055412876403,,,,
759,4.902318493444618,,,,
760,4.902318493444618,,,,
761,4.90791051657251,,,,
762,4.90791051657251,,,,
763,4.909884171800067,,,,
764,4.915476194961685,,,,
765,4.916791965120986,,,,
766,4.922055045772018,,,,
767,4.923370815938235,,,,
768,4.923699758480004,,,,
769,4.926989183902467,,,,
770,4.9289628391601,,,,
771,4.929949666790086,,,,
772,4.932581207140525,,,,
773,4.9381732304036285,,,,
774,4.940804770771411,,,,
775,4.940475828225134,,,,
776,4.943436311144749,,,,
777,4.944423138786184,,,,
778,4.952317759945821,,,,
