,Tension fotodiodo [V],Frecuencia generador [Hz],Duracion [s],Frecuencia de sampleo [Hz]
254,3.244778025603262,,,
255,3.3184610741430247,,,
256,3.3931309522305186,,,
257,3.468787660053674,,,
258,3.545760140036795,,,
259,3.622732623449488,,,
260,3.701349821662425,,,
261,3.782598561812944,,,
262,3.8661499020853607,,,
263,3.9506880736890913,,,
264,4.034568365235468,,,
265,4.118119719058343,,,
266,4.204960501222218,,,
267,4.293446000479243,,,
268,4.382918332427614,,,
269,4.473377497369013,,,
270,4.566468207869979,,,
271,4.656269500066146,,,
272,4.7457418558687365,,,
273,4.832582677696464,,,
274,4.9164630225810315,,,
275,4.997711832588742,,,
276,5.079289590536087,,,
277,5.158893698337754,,,
278,5.2358662704298595,,,
279,5.312509904907172,,,
280,5.386850945759735,,,
281,5.458889392607822,,,
282,5.529941015916715,,,
283,5.597045330974862,,,
284,5.662833879115743,,,
285,5.724017232451256,,,
286,5.786187417623858,,,
287,5.848028663613218,,,
288,5.905922599312329,,,
289,5.963816538218516,,,
290,6.017105280300285,,,
291,6.070394025149771,,,
292,6.121709115421086,,,
293,6.170063722103868,,,
294,6.215786787714452,,,
295,6.257891483086953,,,
296,6.297035693677054,,,
297,6.333548362106011,,,
298,6.368087374040037,,,
299,6.400652729275511,,,
300,6.430586541622612,,,
301,6.456244095805142,,,
302,6.481572707660072,,,
303,6.504927662044705,,,
304,6.52598001578488,,,
305,6.545387654803732,,,
306,6.5611769207404675,,,
307,6.57565041474833,,,
308,6.588150250661764,,,
309,6.597031713122516,,,
310,6.604597403433274,,,
311,6.610189435441409,,,
312,6.611834150744285,,,
313,6.612163093805208,,,
314,6.610847321562213,,,
315,6.606571061785269,,,
316,6.59933431451497,,,
317,6.589137079819914,,,
318,6.577953016088303,,,
319,6.564466351177251,,,
320,6.549006028224221,,,
321,6.529927332163229,,,
322,6.50854603531055,,,
323,6.486835795922085,,,
324,6.461836126936135,,,
325,6.434862800605375,,,
326,6.405257931114531,,,
327,6.373021518702276,,,
328,6.339798278460381,,,
329,6.303285609797994,,,
330,6.265128227784664,,,
331,6.223023532104286,,,
332,6.177958351987729,,,
333,6.129274802027544,,,
334,6.0782886542532255,,,
335,6.026973566173988,,,
336,5.973026937887711,,,
337,5.915790884125559,,,
338,5.855923291020841,,,
339,5.794739930152538,,,
340,5.735201286661128,,,
341,5.673688989939611,,,
342,5.608887269349065,,,
343,5.540138240002434,,,
344,5.470073444127126,,,
345,5.398363939242272,,,
346,5.323693954994938,,,
347,5.248695032932586,,,
348,5.170406689572737,,,
349,5.0908025810087825,,,
350,5.01086953511597,,,
351,4.929291781703342,,,
352,4.845740378487202,,,
353,4.758899555769316,,,
354,4.670085084019663,,,
355,4.578310136166073,,,
356,4.487193079444717,,,
357,4.397062856012475,,,
358,4.307261580779755,,,
359,4.219762907784869,,,
360,4.132922124748608,,,
361,4.0480550007758405,,,
362,3.963516823865167,,,
363,3.879636536161288,,,
364,3.7960851951851047,,,
365,3.7151653966270817,,,
366,3.6352324287767908,,,
367,3.5585888870321063,,,
368,3.4809585220479433,,,
369,3.404643929301525,,,
370,3.330960877310729,,,
371,3.258264654806194,,,
372,3.18688420377491,,,
373,3.1191221190796248,,,
374,3.0526758052958547,,,
375,2.989189972901466,,,
376,2.9283356794544244,,,
377,2.870112924685607,,,
378,2.8155085346578876,,,
379,2.7651803932622383,,,
380,2.7168259055533928,,,
381,2.672418723882865,,,
382,2.6289983693088126,,,
383,2.589854262474651,,,
384,2.5513680404250336,,,
385,2.51518441342402,,,
386,2.4822902075297923,,,
387,2.453014364655885,,,
388,2.42637005852104,,,
389,2.404001999268967,,,
390,2.3836075924765634,,,
391,2.3661736642190614,,,
392,2.353344924633621,,,
393,2.3434766634575084,,,
394,2.3368978226943415,,,
395,2.3326215762072273,,,
396,2.3322926341700483,,,
397,2.3355820545437105,,,
398,2.3421608953035387,,,
399,2.3517002144349832,,,
400,2.364200011970979,,,
401,2.381962882258505,,,
402,2.401370462899431,,,
403,2.4247253482751296,,,
404,2.4507117702872785,,,
405,2.479987613133817,,,
406,2.5125528769360805,,,
407,2.5480786197659913,,,
408,2.584920131407598,,,
409,2.6250510643881206,,,
410,2.6681424768049538,,,
411,2.7128786004805963,,,
412,2.7609041460073844,,,
413,2.8112322873045668,,,
414,2.8648498508873,,,
415,2.924059431874054,,,
416,2.984584783064121,,,
417,3.0483995574551686,,,
418,3.1151748132477817,,,
419,3.182936897805146,,,
420,3.2533305221597537,,,
421,3.326026744471227,,,
422,3.400696622868886,,,
423,3.477011215445995,,,
424,3.554641580254151,,,
425,3.6322719485593287,,,
426,3.711547031744223,,,
427,3.7924668301230033,,,
428,3.8760181709101325,,,
429,3.9595695161073783,,,
430,4.044107692800409,,,
431,4.128316931851417,,,
432,4.215486656984669,,,
433,4.3036432144976615,,,
434,4.393115547090698,,,
435,4.483245770266038,,,
436,4.576007538989224,,,
437,4.666795659255702,,,
438,4.754623303286964,,,
439,4.8427798957974195,,,
440,4.925673413732444,,,
441,5.007580109470973,,,
442,5.089157868077412,,,
443,5.168104091316851,,,
444,5.245076664007386,,,
445,5.320733471137673,,,
446,5.395074512521145,,,
447,5.467112959890639,,,
448,5.537506698293959,,,
449,5.605268899276765,,,
450,5.670070619652958,,,
451,5.73125397339732,,,
452,5.793095216199384,,,
453,5.853949634163395,,,
454,5.913488284327463,,,
455,5.968421738042862,,,
456,6.023026251813107,,,
457,6.075986054091717,,,
458,6.127301144646472,,,
459,6.1756557515985,,,
460,6.220391988683699,,,
461,6.263154570134568,,,
462,6.301311952071288,,,
463,6.336837791761211,,,
464,6.370389974879291,,,
465,6.402955330192273,,,
466,6.432889142610964,,,
467,6.458875639862713,,,
468,6.484204251787444,,,
469,6.507230263212284,,,
470,6.528282617003583,,,
471,6.547361313031369,,,
472,6.562821635957422,,,
473,6.577295129990592,,,
474,6.588150250661764,,,
475,6.598018542290017,,,
476,6.60492634649165,,,
477,6.609860492381182,,,
478,6.612820979927399,,,
479,6.612492036866246,,,
480,6.610189435441409,,,
481,6.605584232608751,,,
482,6.598018542290017,,,
483,6.587821307609277,,,
484,6.575979357796551,,,
485,6.560847977697421,,,
486,6.545387654803732,,,
487,6.526637901846795,,,
488,6.505585548092015,,,
489,6.4822305936912334,,,
490,6.458217753847642,,,
491,6.430257598624726,,,
492,6.401310615251169,,,
493,6.369732088924661,,,
494,6.3355220198978,,,
495,6.299338294348555,,,
496,6.258878311906242,,,
497,6.217760445270087,,,
498,6.171708436657868,,,
499,6.1230248870007395,,,
500,6.071709796662756,,,
501,6.02072365177628,,,
502,5.966448080972775,,,
503,5.908554141920073,,,
504,5.849673377651599,,,
505,5.789476845511382,,,
506,5.726977717377861,,,
507,5.666123306626695,,,
508,5.600663701020134,,,
509,5.531914672184089,,,
510,5.461520934131806,,,
511,5.390469315127471,,,
512,5.315470388743433,,,
513,5.2398135819542535,,,
514,5.1625120669996365,,,
515,5.082907958958576,,,
516,5.0023170284572736,,,
517,4.922055045772018,,,
518,4.836201045400355,,,
519,4.749689165824877,,,
520,4.660216809752394,,,
521,4.569428689934234,,,
522,4.4786405762386,,,
523,4.387523526137236,,,
524,4.298380136285525,,,
525,4.209565694358948,,,
526,4.12371173896848,,,
527,4.038844615515797,,,
528,3.9546353814242767,,,
529,3.8697682673139773,,,
530,3.787203753683488,,,
531,3.707270782347428,,,
532,3.627995699365497,,,
533,3.5503653312549024,,,
534,3.4733928510686476,,,
535,3.3980650852519374,,,
536,3.3233952069622394,,,
537,3.2513568691048054,,,
538,3.180963244823307,,,
539,3.111556449575571,,,
540,3.0454390781861953,,,
541,2.9826111302798624,,,
542,2.922085779147609,,,
543,2.863534082439758,,,
544,2.8105744030971125,,,
545,2.7592594355269555,,,
546,2.7122207163024723,,,
547,2.6678135347223693,,,
548,2.6250510643881206,,,
549,2.585249073478413,,,
550,2.5470917935691633,,,
551,2.511237108693184,,,
552,2.4790007869647757,,,
553,2.4503828282347953,,,
554,2.4240674641770674,,,
555,2.4010415208534313,,,
556,2.3816339402150213,,,
557,2.3645289540122207,,,
558,2.3513712723953817,,,
559,2.3424898373419683,,,
560,2.3355820545437105,,,
561,2.3326215762072273,,,
562,2.3326215762072273,,,
563,2.3355820545437105,,,
564,2.343147721418953,,,
565,2.353344924633621,,,
566,2.367818374426957,,,
567,2.384265476564084,,,
568,2.404330941315352,,,
569,2.4280147687680316,,,
570,2.4543301328674785,,,
571,2.4839349178139574,,,
572,2.5161712396077363,,,
573,2.5523548666236313,,,
574,2.589854262474651,,,
575,2.6299851955400366,,,
576,2.6734055501327534,,,
577,2.718470616002442,,,
578,2.7661672195529983,,,
579,2.8178111293900963,,,
580,2.8727444615896474,,,
581,2.931296158553667,,,
582,2.9924793942202137,,,
583,3.055965226717987,,,
584,3.122082598458727,,,
585,3.190831509752798,,,
586,3.2615540765776934,,,
587,3.3349081835918732,,,
588,3.409907004558528,,,
589,3.4862215975309883,,,
590,3.562536193819113,,,
591,3.639508677988972,,,
592,3.7194416460443254,,,
593,3.8013482716535387,,,
594,3.8848996129050226,,,
595,3.9684509585765535,,,
596,4.052660193426828,,,
597,4.137527317660069,,,
598,4.224697043339168,,,
599,4.313840428588894,,,
600,4.403312761828083,,,
601,4.4941008705347665,,,
602,4.585546870176157,,,
603,4.6753481636590815,,,
604,4.764162635767006,,,
605,4.850674516318839,,,
606,4.933896977317824,,,
607,5.014487903335632,,,
608,5.095736719816308,,,
609,5.175340828707475,,,
610,5.252971287131291,,,
611,5.328628094773867,,,
612,5.401324423299388,,,
613,5.473691813760058,,,
614,5.543756609861745,,,
615,5.610860925757156,,,
616,5.675991589219204,,,
617,5.737503886071703,,,
618,5.798687243650474,,,
619,5.8592127191248,,,
620,5.918093483928737,,,
621,5.974013766428563,,,
622,6.02861828049551,,,
623,6.081578083064436,,,
624,6.132893173902888,,,
625,6.180260952382263,,,
626,6.224339303817198,,,
627,6.266115056611194,,,
628,6.304272438662839,,,
629,6.340785107362104,,,
630,6.374008347637737,,,
631,6.405586874103873,,,
632,6.434533857606025,,,
633,6.460520354902372,,,
634,6.485520023853856,,,
635,6.5078881492611895,,,
636,6.528940503067098,,,
637,6.5470323699931425,,,
638,6.564137408133055,,,
639,6.57762407303939,,,
640,6.588808136767081,,,
641,6.597360656178234,,,
642,6.604268460375013,,,
643,6.60953154932107,,,
644,6.611176264622788,,,
645,6.610189435441409,,,
646,6.607557890962829,,,
647,6.602294802027875,,,
648,6.595386997845655,,,
649,6.585518706245102,,,
650,6.573676756461415,,,
651,6.5582164333571855,,,
652,6.542098224433505,,,
653,6.52334847154179,,,
654,6.501967174837449,,,
655,6.478941163539964,,,
656,6.45558620979188,,,
657,6.4269681686520626,,,
658,6.397034356417411,,,
659,6.364797944279156,,,
660,6.330587875425818,,,
661,6.294075207107352,,,
662,6.2536152248814325,,,
663,6.212168415539305,,,
664,6.165458521367046,,,
665,6.116446029119633,,,
666,6.065130939114848,,,
667,6.012500080258381,,,
668,5.958882395572313,,,
669,5.901646342588876,,,
670,5.841778750290736,,,
671,5.78026644745188,,,
672,5.720398861996447,,,
673,5.657241852369915,,,
674,5.592111190023181,,,
675,5.523033219008405,,,
676,5.452968424201267,,,
677,5.381258920395733,,,
678,5.307246822550242,,,
679,5.230274245792958,,,
680,5.153301674063675,,,
681,5.073697566631652,,,
682,4.992119809057228,,,
683,4.911857827030731,,,
684,4.8263327698684915,,,
685,4.739491948462746,,,
686,4.6493617081435765,,,
687,4.559231473962519,,,
688,4.468114418519574,,,
689,4.376997369108887,,,
690,4.2878539799193485,,,
691,4.199039538639177,,,
692,4.11450135324531,,,
693,4.02996317263932,,,
694,3.9447671121051155,,,
695,3.8608868254039184,,,
696,3.777664427680448,,,
697,3.6967446300331694,,,
698,3.619114258766733,,,
699,3.5414838910595443,,,
700,3.464182469050715,,,
701,3.3895125880233907,,,
702,3.314842710083995,,,
703,3.2414886038611055,,,
704,3.1724107485920827,,,
705,3.1046486644016804,,,
706,3.0391891775216013,,,
707,2.9750454612911614,,,
708,2.914849052499931,,,
709,2.8579420665467676,,,
710,2.8039955610335383,,,
711,2.7543253040930162,,,
712,2.706957642884413,,,
713,2.6622215193256897,,,
714,2.619130107019684,,,
715,2.580972826561406,,,
716,2.5434734308509483,,,
717,2.5082766301492825,,,
718,2.4763692505159414,,,
719,2.4480802338686334,,,
720,2.421435927786548,,,
721,2.398081042441362,,,
722,2.3796602879550077,,,
723,2.363213185847507,,,
724,2.350384446276828,,,
725,2.3401872430738377,,,
726,2.333937344356359,,,
727,2.3322926341700483,,,
728,2.3326215762072273,,,
729,2.336568880656621,,,
730,2.343805605496105,,,
731,2.35400280871337,,,
732,2.368476258510411,,,
733,2.3855812447396354,,,
734,2.406304593594561,,,
735,2.4299884210658496,,,
736,2.4563037851861806,,,
737,2.485908570156416,,,
738,2.519460660223035,,,
739,2.5556442872885774,,,
740,2.594130509407813,,,
741,2.6345903846246506,,,
742,2.6770239130526705,,,
743,2.7224179210850883,,,
744,2.77011452472046,,,
745,2.822416318861869,,,
746,2.8776785932935183,,,
747,2.935572406148898,,,
748,2.9970845840753726,,,
749,3.0602414745748545,,,
750,3.1276746150759203,,,
751,3.196752468734883,,,
752,3.2681329201380094,,,
753,3.340829143029517,,,
754,3.416156906446263,,,
755,3.4928004419069745,,,
756,3.5694439807181837,,,
757,3.6467454074497154,,,
758,3.726349433587928,,,
759,3.8082560595444157,,,
760,3.8921363434562997,,,
761,3.9756876895150652,,,
762,4.059239040095382,,,
763,4.14476404940695,,,
764,4.231604833143315,,,
765,4.320419276428409,,,
766,4.410220552498936,,,
767,4.501337604095076,,,
768,4.593441489140771,,,
769,4.682913840677624,,,
770,4.772057255803746,,,
771,4.8588980794142,,,
772,4.941462655864225,,,
773,5.022053582374832,,,
774,5.103960284540276,,,
775,5.182577566142082,,,
776,5.259879082408279,,,
777,5.335535890499728,,,
778,5.408232219462523,,,
779,5.480270667667894,,,
780,5.55099334961568,,,
781,5.618097665950476,,,
782,5.682241501574124,,,
783,5.742766970457249,,,
784,5.805266099512907,,,
785,5.864804746925109,,,
786,5.923685512043337,,,
787,5.980263680542514,,,
788,6.033881366342137,,,
789,6.086512226301237,,,
790,6.137827317390222,,,
791,6.184866153187252,,,
792,6.229273447756153,,,
793,6.270391314870909,,,
794,6.308219754132156,,,
795,6.344074537041732,,,
796,6.377955663389631,,,
797,6.408876304003472,,,
798,6.437494344604234,,,
799,6.464138727999579,,,
800,6.488809454027836,,,
801,6.510519693461369,,,
802,6.530256275195501,,,
803,6.549334971263134,,,
804,6.564795294221561,,,
805,6.578939845235732,,,
806,6.5897949659259245,,,
807,6.59933431451497,,,
808,6.605584232608751,,,
809,6.609202606261075,,,
810,6.610518378501754,,,
811,6.611505207683479,,,
812,6.6085447201414285,,,
813,6.6032816312009235,,,
814,6.595715940900797,,,
815,6.585189763193539,,,
816,6.573347813413998,,,
817,6.558545376399313,,,
818,6.541769281397112,,,
819,6.521703756393571,,,
820,6.500980345770413,,,
821,6.477296448468584,,,
822,6.451967836727021,,,
823,6.425323453669954,,,
824,6.395718584472371,,,
825,6.363153229402895,,,
826,6.328285274680766,,,
827,6.291443663497337,,,
828,6.251641567254361,,,
829,6.208221100454165,,,
830,6.161840149374397,,,
831,6.112827657303301,,,
832,6.061512567481625,,,
833,6.008223823095109,,,
834,5.953948252949609,,,
835,5.896712200237387,,,
836,5.836844608220161,,,
837,5.776977019592751,,,
838,5.716122606020049,,,
839,5.653294539390126,,,
840,5.586519163637956,,,
841,5.5171122502638665,,,
842,5.447047455825715,,,
843,5.37468006706126,,,
844,5.3000100843484015,,,
845,5.223366450689892,,,
846,5.145407051603607,,,
847,5.0658029446927575,,,
848,4.985540957876129,,,
849,4.903634263590116,,,
850,4.818109206983596,,,
851,4.731268386132262,,,
852,4.641138146378001,,,
853,4.549363200514885,,,
854,4.45890403058147,,,
855,4.368444866581449,,,
856,4.278972535545525,,,
857,4.190487037172633,,,
858,4.105619909923221,,,
859,4.021739614466529,,,
860,3.9362146120791452,,,
861,3.8526632681240542,,,
862,3.76976981309964,,,
863,3.6895079003558875,,,
864,3.6115485871823125,,,
865,3.5339182198179935,,,
866,3.4576036247815845,,,
867,3.3816179752329982,,,
868,3.3072770398016673,,,
869,3.2352387025668072,,,
870,3.165502963202276,,,
871,3.09774087925204,,,
872,3.032939276876449,,,
873,2.9707692136142425,,,
874,2.9105728049471598,,,
875,2.8526789927785194,,,
876,2.7990614294989276,,,
877,2.7493911726700833,,,
878,2.7026813957413074,,,
879,2.6586031564292454,,,
880,2.6164985704163355,,,
881,2.576696579652159,,,
882,2.539855068138211,,,
883,2.5046582674894258,,,
884,2.4730798299588677,,,
885,2.444461871297553,,,
886,2.4191333334471086,,,
887,2.3967652742593315,,,
888,2.3776866356965214,,,
889,2.3615684756425632,,,
890,2.348739736080077,,,
891,2.3395293589976047,,,
892,2.333937344356359,,,
893,2.331305808058761,,,
894,2.332950518244448,,,
895,2.3368978226943415,,,
896,2.3447924316121465,,,
897,2.355647518913477,,,
898,2.370449910761786,,,
899,2.3882127810927796,,,
900,2.4082782458753136,,,
901,2.431962073365226,,,
902,2.4592642636671873,,,
903,2.489526932788396,,,
904,2.523079022905044,,,
905,2.559920534159806,,,
906,2.598406756348774,,,
907,2.638866631640013,,,
908,2.6822869864010106,,,
909,2.727023110356978,,,
910,2.7757065403864924,,,
911,2.8286662188749836,,,
912,2.8835995513533286,,,
913,2.94313807499279,,,
914,3.0043213110116667,,,
915,3.068793970316091,,,
916,3.1352402846423133,,,
917,3.2043181385720096,,,
918,3.2770143589811327,,,
919,3.3500395244150245,,,
920,3.4256962304222176,,,
921,3.5006950551907465,,,
922,3.578325421057848,,,
923,3.6562847326955907,,,
924,3.7358887592910692,,,
925,3.817795385728155,,,
926,3.902004612443408,,,
927,3.9862138436680157,,,
928,4.0691073101518755,,,
929,4.154303377672752,,,
930,4.24311781622328,,,
931,4.331603317825432,,,
932,4.420746709777499,,,
933,4.512521646945514,,,
934,4.603967647832656,,,
935,4.694426827528568,,,
936,4.782583415927909,,,
937,4.868108470144366,,,
938,4.951330932298127,,,
939,5.031263974311635,,,
940,5.112841734505087,,,
941,5.191459016690212,,,
942,5.269418418810124,,,
943,5.344088399550877,,,
944,5.416784729055828,,,
945,5.488165292408072,,,
946,5.558887974855548,,,
947,5.625334406191491,,,
948,5.688491413965019,,,
949,5.750332654306644,,,
950,5.811844955416058,,,
951,5.871712546013577,,,
952,5.9299354258539925,,,
953,5.985197823290781,,,
954,6.039144452215836,,,
955,6.091446369562037,,,
956,6.141774632197512,,,
957,6.189471354013481,,,
958,6.233220762924998,,,
959,6.2746675731491885,,,
960,6.311509183702075,,,
961,6.347692909702158,,,
962,6.380916150214109,,,
963,6.411507847931232,,,
964,6.440125888610311,,,
965,6.465783443048291,,,
966,6.4904541691190865,,,
967,6.513151237668844,,,
968,6.533545705524514,,,
969,6.550650743419938,,,
970,6.5661110663999525,,,
971,6.579597731334595,,,
972,6.591110738139331,,,
973,6.59933431451497,,,
974,6.6052552895501435,,,
975,6.609202606261075,,,
976,6.610518378501754,,,
977,6.610189435441409,,,
978,6.607557890962829,,,
979,6.601636915913088,,,
980,6.593413339517236,,,
981,6.58354504793745,,,
982,6.570387325992432,,,
983,6.555913832065508,,,
984,6.538479851039486,,,
985,6.519072212162361,,,
986,6.498019858575453,,,
987,6.474664904360274,,,
988,6.449665235692866,,,
989,6.421047194729632,,,
990,6.390784439694438,,,
991,6.35887697073766,,,
992,6.3233511302453715,,,
993,6.286838462196783,,,
994,6.246378480268111,,,
995,6.203615899541297,,,
996,6.1572349486753755,,,
997,6.107235628158098,,,
998,6.055262652872693,,,
999,6.001973908811566,,,
1000,5.947369396155864,,,
1001,5.8907912294463,,,
1002,5.830265752161875,,,
1003,5.769411335555186,,,
1004,5.708556922410993,,,
1005,5.645399913473375,,,
1006,5.57895348092655,,,
1007,5.508888682615139,,,
1008,5.438823888688817,,,
1009,5.366456500446223,,,
1010,5.292115460906837,,,
1011,5.21514288514373,,,
1012,5.136525601398237,,,
1013,5.057579380227571,,,
1014,4.976988451393068,,,
1015,4.894094930066465,,,
1016,4.808898816615344,,,
1017,4.721729053894023,,,
1018,4.631598814793833,,,
1019,4.5404817544736,,,
1020,4.44936470028185,,,
1021,4.359563421704123,,,
1022,4.269433206464442,,,
1023,4.182263478117241,,,
1024,4.097067408996236,,,
1025,4.013516056338039,,,
1026,3.9289778813245873,,,
1027,3.844439710886661,,,
1028,3.761875198557145,,,
1029,3.681613286198435,,,
1030,3.6029960889101105,,,
1031,3.525365721932525,,,
1032,3.448393242845855,,,
1033,3.3730654780822658,,,
1034,3.3000403117344863,,,
1035,3.227344090435125,,,
1036,3.157937293517988,,,
1037,3.0911620362748797,,,
1038,3.0257025498378787,,,
1039,2.9632035446691827,,,
1040,2.903336078339262,,,
1041,2.847086976913955,,,
