,Tension fotodiodo [V],Frecuencia generador [Hz],Duracion [s],Frecuencia de sampleo [Hz]
446,4.642453916257063,,,
447,4.6612036371758,,,
448,4.6786375884444045,,,
449,4.696729424910883,,,
450,4.712518664213005,,,
451,4.726992133740961,,,
452,4.738176178486372,,,
453,4.747057625852782,,,
454,4.7552811882833295,,,
455,4.7575837857732415,,,
456,4.758570613270172,,,
457,4.755610130781637,,,
458,4.749360223328074,,,
459,4.740807718440453,,,
460,4.729952616164211,,,
461,4.716137031579937,,,
462,4.701334619687652,,,
463,4.684887495559186,,,
464,4.667453544207838,,,
465,4.649032765671973,,,
466,4.630283044925533,,,
467,4.613178036756065,,,
468,4.596401971264494,,,
469,4.581599560711276,,,
470,4.569428689934234,,,
471,4.559889358861592,,,
472,4.551665797646218,,,
473,4.548047430727313,,,
474,4.546073776048353,,,
475,4.548376373174086,,,
476,4.553639452333341,,,
477,4.562520898461095,,,
478,4.57436282672246,,,
479,4.588836294739096,,,
480,4.60462553275365,,,
481,4.621730540813327,,,
482,4.640151318969561,,,
483,4.658572097381691,,,
484,4.676334991093815,,,
485,4.694097885045711,,,
486,4.7115318367510355,,,
487,4.726992133740961,,,
488,4.742123488419495,,,
489,4.752978590797514,,,
490,4.7612021532656685,,,
491,4.7664652332727355,,,
492,4.76876783078257,,,
493,4.76876783078257,,,
494,4.764491578267573,,,
495,4.758570613270172,,,
496,4.749360223328074,,,
497,4.737518293498684,,,
498,4.7243605938148345,,,
499,4.70824241188319,,,
500,4.691795287668018,,,
501,4.673703451269504,,,
502,4.654624787700356,,,
503,4.636204009343146,,,
504,4.619099001097553,,,
505,4.6033097629119855,,,
506,4.588507352282439,,,
507,4.576336481442818,,,
508,4.567126092772585,,,
509,4.560218301311249,,,
510,4.556928876818287,,,
511,4.5559420494719625,,,
512,4.5595604164120145,,,
513,4.565152438065733,,,
514,4.573704941816318,,,
515,4.586204755088099,,,
516,4.600678223232544,,,
517,4.617454288777835,,,
518,4.633901412066493,,,
519,4.651993247919349,,,
520,4.67074296897344,,,
521,4.689492690294368,,,
522,4.707255584424451,,,
523,4.723373766343908,,,
524,4.7378472359924855,,,
525,4.750675993315792,,,
526,4.760215325766731,,,
527,4.767781003277852,,,
528,4.773373025814565,,,
529,4.774688795826727,,,
530,4.772715140808988,,,
531,4.768109945779341,,,
532,4.7598863832672516,,,
533,4.749689165824877,,,
534,4.737518293498684,,,
535,4.723044823853765,,,
536,4.706597699452372,,,
537,4.690150575257856,,,
538,4.67205873888198,,,
539,4.652322190391688,,,
540,4.6332435271310395,,,
541,4.616138518923521,,,
542,4.599033510935522,,,
543,4.585217927720307,,,
544,4.574033884269348,,,
545,4.564823495614872,,,
546,4.55824464661451,,,
547,4.554955222126359,,,
548,4.5559420494719625,,,
549,4.5595604164120145,,,
550,4.565481380516674,,,
551,4.576007538989224,,,
552,4.589165237195833,,,
553,4.602980820451773,,,
554,4.619099001097553,,,
555,4.636204009343146,,,
556,4.653966902754613,,,
557,4.672387681359321,,,
558,4.690479517739723,,,
559,4.70692664193837,,,
560,4.723373766343908,,,
561,4.7365314660177775,,,
562,4.748373395838162,,,
563,4.7582416707711115,,,
564,4.7648205207682235,,,
565,4.769096773284311,,,
566,4.769754658288043,,,
567,4.76679417577389,,,
568,4.760873210765939,,,
569,4.751662820807457,,,
570,4.74179454592461,,,
571,4.7283079037060185,,,
572,4.713176549188065,,,
573,4.696400482427447,,,
574,4.6776507610079445,,,
575,4.657585269960251,,,
576,4.638506606623794,,,
577,4.619756886026009,,,
578,4.602980820451773,,,
579,4.587520524912952,,,
580,4.573375999363367,,,
581,4.561205128660701,,,
582,4.553639452333341,,,
583,4.54771848828062,,,
584,4.546073776048353,,,
585,4.546073776048353,,,
586,4.550350027856405,,,
587,4.558573589063766,,,
588,4.5684418625787595,,,
589,4.58061273334687,,,
590,4.597059856181766,,,
591,4.612520151830857,,,
592,4.629954102458662,,,
593,4.648045938257653,,,
594,4.665808831828115,,,
595,4.682584898197652,,,
596,4.699689907265519,,,
597,4.715150204115233,,,
598,4.729294731180685,,,
599,4.7398208909570485,,,
600,4.749360223328074,,,
601,4.754952245785105,,,
602,4.7582416707711115,,,
603,4.757912728272135,,,
604,4.7552811882833295,,,
605,4.7480444533416915,,,
606,4.737518293498684,,,
607,4.726663191249905,,,
608,4.711860779238276,,,
609,4.6980451948454505,,,
610,4.68028230084015,,,
611,4.660545752226781,,,
612,4.642124973787175,,,
613,4.623046310673165,,,
614,4.605283417674968,,,
615,4.587849467369367,,,
616,4.5727181144577065,,,
617,4.558902531513102,,,
618,4.548047430727313,,,
619,4.540810696918534,,,
620,4.537192330028647,,,
621,4.5368633875845905,,,
622,4.537850214916999,,,
623,4.541468581808643,,,
624,4.549363200514885,,,
625,4.561534071110679,,,
626,4.574691769175652,,,
627,4.5914678343952575,,,
628,4.608243899824908,,,
629,4.625677850396742,,,
630,4.644098628607727,,,
631,4.661861522125147,,,
632,4.679953358360836,,,
633,4.696729424910883,,,
634,4.7115318367510355,,,
635,4.7243605938148345,,,
636,4.736202523524308,,,
637,4.744426085886027,,,
638,4.750675993315792,,,
639,4.752649648299874,,,
640,4.751991763304846,,,
641,4.747057625852782,,,
642,4.740149833451434,,,
643,4.730281558656099,,,
644,4.718110686511582,,,
645,4.703637217082112,,,
646,4.687847977887092,,,
647,4.67041402649651,,,
648,4.6513353629749155,,,
649,4.632914584663435,,,
650,4.614164864144487,,,
651,4.596730913723089,,,
652,4.579625905983188,,,
653,4.565810322967696,,,
654,4.5542973372296895,,,
655,4.544429063818088,,,
656,4.537850214916999,,,
657,4.534889732921929,,,
658,4.534231848035013,,,
659,4.536534445140615,,,
660,4.54278435158982,,,
661,4.5526526249894195,,,
662,4.564823495614872,,,
663,4.5799548484376675,,,
664,4.596401971264494,,,
665,4.613178036756065,,,
666,4.631927757261111,,,
667,4.651006420502821,,,
668,4.669098256589612,,,
669,4.686203265481876,,,
670,4.7033082745969415,,,
671,4.719097513978525,,,
672,4.730939443640125,,,
673,4.742123488419495,,,
674,4.748373395838162,,,
675,4.754623303286964,,,
676,4.756596958277063,,,
677,4.754952245785105,,,
678,4.750018108321766,,,
679,4.742452430914463,,,
680,4.731926271116786,,,
681,4.720084341446215,,,
682,4.705939814480624,,,
683,4.689492690294368,,,
684,4.672387681359321,,,
685,4.653966902754613,,,
686,4.635875066874808,,,
687,4.618112173705478,,,
688,4.602322935531588,,,
689,4.5858758126320875,,,
690,4.5707444597426585,,,
691,4.559889358861592,,,
692,4.551994740093872,,,
693,4.54673166094102,,,
694,4.54377117892654,,,
695,4.544429063818088,,,
696,4.548047430727313,,,
697,4.5542973372296895,,,
698,4.565481380516674,,,
699,4.577652251257999,,,
700,4.593441489140771,,,
701,4.6098886121332665,,,
702,4.627322562726622,,,
703,4.647388053315182,,,
704,4.666795659255702,,,
705,4.684558553078721,,,
706,4.702321447141926,,,
707,4.717781744022767,,,
708,4.732584156101644,,,
709,4.744755028381579,,,
710,4.754623303286964,,,
711,4.761531095765482,,,
712,4.7664652332727355,,,
713,4.768438888280914,,,
714,4.7658073482706795,,,
715,4.7598863832672516,,,
716,4.751662820807457,,,
717,4.741465603429808,,,
718,4.728636846197491,,,
719,4.713834434163456,,,
720,4.6973873098780015,,,
721,4.679953358360836,,,
722,4.660874694701249,,,
723,4.642453916257063,,,
724,4.624033138068897,,,
725,4.6072570724408655,,,
726,4.59179677685264,,,
727,4.57896802107447,,,
728,4.567455035224008,,,
729,4.559889358861592,,,
730,4.556270991920657,,,
731,4.554626279677984,,,
732,4.555613107023348,,,
733,4.559889358861592,,,
734,4.5684418625787595,,,
735,4.57896802107447,,,
736,4.592783604225277,,,
737,4.608243899824908,,,
738,4.625677850396742,,,
739,4.642782858727032,,,
740,4.661532579650432,,,
741,4.679953358360836,,,
742,4.6980451948454505,,,
743,4.715479146603385,,,
744,4.730610501148071,,,
745,4.744755028381579,,,
746,4.756268015778504,,,
747,4.765478405769778,,,
748,4.772057255803746,,,
749,4.774359853323561,,,
750,4.775346680833311,,,
751,4.77139937079884,,,
752,4.765149463268958,,,
753,4.755939073280029,,,
754,4.746070798364623,,,
755,4.731926271116786,,,
756,4.715808089091619,,,
757,4.698374137329299,,,
758,4.68028230084015,,,
759,4.660874694701249,,,
760,4.643111801197084,,,
761,4.62469102299979,,,
762,4.608572842286417,,,
763,4.593770431598639,,,
764,4.581270618256394,,,
765,4.571402344647353,,,
766,4.563507725812232,,,
767,4.559889358861592,,,
768,4.558573589063766,,,
769,4.560218301311249,,,
770,4.565810322967696,,,
771,4.573704941816318,,,
772,4.584888985264537,,,
773,4.597717741099361,,,
774,4.613178036756065,,,
775,4.63094092985952,,,
776,4.648703823200451,,,
777,4.667124601731729,,,
778,4.684887495559186,,,
779,4.701663562172327,,,
780,4.718439629000481,,,
781,4.733242041086834,,,
782,4.746070798364623,,,
783,4.756596958277063,,,
784,4.765149463268958,,,
785,4.77074148579427,,,
786,4.772386198306325,,,
787,4.772386198306325,,,
788,4.767781003277852,,,
789,4.7598863832672516,,,
790,4.749031280831353,,,
791,4.737518293498684,,,
792,4.723044823853765,,,
793,4.7079134693968605,,,
794,4.689821632776071,,,
795,4.67041402649651,,,
796,4.651006420502821,,,
797,4.632585642195912,,,
798,4.614493806607457,,,
799,4.59837562601728,,,
800,4.583573215442265,,,
801,4.5710734021949655,,,
802,4.561205128660701,,,
803,4.5542973372296895,,,
804,4.551665797646218,,,
805,4.550021085409152,,,
806,4.552323682541606,,,
807,4.557257819267223,,,
808,4.566797150321242,,,
809,4.578639078620231,,,
810,4.5924546617676505,,,
811,4.608243899824908,,,
812,4.62633573532845,,,
813,4.644427571078105,,,
814,4.661861522125147,,,
815,4.679624415881605,,,
816,4.696729424910883,,,
817,4.7128476067004925,,,
818,4.726992133740961,,,
819,4.738834063474392,,,
820,4.748702338334716,,,
821,4.757254843274431,,,
822,4.760544268266293,,,
823,4.7621889807653615,,,
824,4.7598863832672516,,,
825,4.7536364757930425,,,
826,4.746070798364623,,,
827,4.734886753551265,,,
828,4.722057996383834,,,
829,4.70692664193837,,,
830,4.690479517739723,,,
831,4.673045566314248,,,
832,4.654624787700356,,,
833,4.634230354534341,,,
834,4.615809576460147,,,
835,4.597388798640522,,,
836,4.581599560711276,,,
837,4.568770805030504,,,
838,4.556599934369432,,,
839,4.547389545834006,,,
840,4.541468581808643,,,
841,4.537521272472783,,,
842,4.53850809980567,,,
843,4.541468581808643,,,
844,4.548047430727313,,,
845,4.557586761716238,,,
846,4.5707444597426585,,,
847,4.585546870176157,,,
848,4.602651877991639,,,
849,4.619099001097553,,,
850,4.6381776641548855,,,
851,4.6559405575928245,,,
852,4.673703451269504,,,
853,4.690808460221674,,,
854,4.7079134693968605,,,
855,4.7210711689146505,,,
856,4.732913098594198,,,
857,4.742123488419495,,,
858,4.749031280831353,,,
859,4.752978590797514,,,
860,4.754294360788906,,,
861,4.750675993315792,,,
862,4.745083970877215,,,
863,4.736202523524308,,,
864,4.725018478795867,,,
865,4.711860779238276,,,
866,4.696729424910883,,,
867,4.68028230084015,,,
868,4.6612036371758,,,
869,4.642124973787175,,,
870,4.6233752531383265,,,
871,4.60594130259661,,,
872,4.587849467369367,,,
873,4.571731287099821,,,
874,4.557915704165334,,,
875,4.547389545834006,,,
876,4.539494927139276,,,
877,4.534560790478431,,,
878,4.53258713581912,,,
879,4.534231848035013,,,
880,4.53850809980567,,,
881,4.546073776048353,,,
882,4.556599934369432,,,
883,4.570086574838285,,,
884,4.5865336975441915,,,
885,4.603638705372281,,,
886,4.620743713419302,,,
887,4.6404802614389595,,,
888,4.659558924803866,,,
889,4.676992876050715,,,
890,4.694097885045711,,,
891,4.709229239342674,,,
892,4.723044823853765,,,
893,4.733899926072357,,,
894,4.743768200895173,,,
895,4.749360223328074,,,
896,4.752978590797514,,,
897,4.7536364757930425,,,
898,4.749689165824877,,,
899,4.74343925839987,,,
900,4.734886753551265,,,
901,4.723044823853765,,,
902,4.7098871243160785,,,
903,4.6950847124945305,,,
904,4.679624415881605,,,
905,4.660545752226781,,,
906,4.641467088847644,,,
907,4.6233752531383265,,,
908,4.605283417674968,,,
909,4.588507352282439,,,
910,4.573375999363367,,,
911,4.561205128660701,,,
912,4.551336855198645,,,
913,4.54475800626398,,,
914,4.540810696918534,,,
915,4.5404817544736,,,
916,4.543113294035313,,,
917,4.548376373174086,,,
918,4.557257819267223,,,
919,4.568112920127096,,,
920,4.583902157897713,,,
921,4.6000203383134926,,,
922,4.617454288777835,,,
923,4.635217181938377,,,
924,4.654295845227444,,,
925,4.673045566314248,,,
926,4.690808460221674,,,
927,4.707584526910615,,,
928,4.723044823853765,,,
929,4.735873581030923,,,
930,4.747057625852782,,,
931,4.756268015778504,,,
932,4.76186003826538,,,
933,4.764491578267573,,,
934,4.763175808265807,,,
935,4.759557440767856,,,
936,4.7513338783101515,,,
937,4.7431103159046515,,,
938,4.731597328624483,,,
939,4.717123859045387,,,
940,4.701334619687652,,,
941,4.6842296105983365,,,
942,4.666137774303895,,,
943,4.646730168373037,,,
944,4.629296217525163,,,
945,4.611533324443653,,,
946,4.596073028805979,,,
947,4.58061273334687,,,
948,4.569428689934234,,,
949,4.560218301311249,,,
950,4.5542973372296895,,,
951,4.551007912751152,,,
952,4.551007912751152,,,
953,4.554626279677984,,,
954,4.562520898461095,,,
955,4.5710734021949655,,,
956,4.583244272986899,,,
957,4.597717741099361,,,
958,4.614493806607457,,,
959,4.632585642195912,,,
960,4.650348535558878,,,
961,4.669098256589612,,,
962,4.6875190354058835,,,
963,4.705610871994875,,,
964,4.721729053894023,,,
965,4.735873581030923,,,
966,4.748702338334716,,,
967,4.759228498268545,,,
968,4.7674520607764475,,,
969,4.772057255803746,,,
970,4.775346680833311,,,
971,4.772715140808988,,,
972,4.767123118275126,,,
973,4.758899555769316,,,
974,4.748373395838162,,,
975,4.73686040851133,,,
976,4.722057996383834,,,
977,4.705939814480624,,,
978,4.6885058628497545,,,
979,4.668769314113093,,,
980,4.6513353629749155,,,
981,4.632256699728471,,,
982,4.615809576460147,,,
983,4.599362453394765,,,
984,4.585546870176157,,,
985,4.574033884269348,,,
986,4.565152438065733,,,
987,4.5608761862108045,,,
988,4.558573589063766,,,
989,4.558902531513102,,,
990,4.562191956010876,,,
991,4.569428689934234,,,
992,4.57896802107447,,,
993,4.59179677685264,,,
994,4.60692812997968,,,
995,4.6233752531383265,,,
996,4.641467088847644,,,
997,4.65988786727809,,,
998,4.677321818529289,,,
999,4.6950847124945305,,,
1000,4.711860779238276,,,
1001,4.7273210762321005,,,
1002,4.741465603429808,,,
1003,4.754623303286964,,,
1004,4.763833693266522,,,
1005,4.771070428296513,,,
1006,4.7737019683174795,,,
1007,4.774688795826727,,,
1008,4.77139937079884,,,
1009,4.764491578267573,,,
1010,4.756268015778504,,,
1011,4.745083970877215,,,
1012,4.731597328624483,,,
1013,4.717123859045387,,,
1014,4.699689907265519,,,
1015,4.681927013237954,,,
1016,4.661861522125147,,,
1017,4.643440743667217,,,
1018,4.625019965465359,,,
1019,4.607586014902132,,,
1020,4.592125719310105,,,
1021,4.578310136166073,,,
1022,4.567783977675512,,,
1023,4.559889358861592,,,
1024,4.555284164574813,,,
1025,4.552323682541606,,,
1026,4.553968394781475,,,
1027,4.55824464661451,,,
1028,4.564823495614872,,,
1029,4.57567859653571,,,
1030,4.588507352282439,,,
1031,4.604296590293112,,,
1032,4.621730540813327,,,
1033,4.6381776641548855,,,
1034,4.657256327486602,,,
1035,4.674690278703004,,,
1036,4.693440000080243,,,
1037,4.7108739517768035,,,
1038,4.72468953630531,,,
1039,4.738176178486372,,,
1040,4.748373395838162,,,
1041,4.757912728272135,,,
1042,4.763175808265807,,,
1043,4.766136290771666,,,
1044,4.7658073482706795,,,
1045,4.761531095765482,,,
1046,4.7536364757930425,,,
1047,4.743768200895173,,,
1048,4.732255213609174,,,
1049,4.718768571489461,,,
1050,4.702979332111854,,,
1051,4.685545380520367,,,
1052,4.666795659255702,,,
