,Tension fotodiodo [V],Frecuencia generador [Hz],Duracion [s],Frecuencia de sampleo [Hz]
201,5.250668688714668,,,
202,5.2595501397751185,,,
203,5.267773705631845,,,
204,5.2746815009961585,,,
205,5.2809314111228645,,,
206,5.286523436001441,,,
207,5.2907996903384475,,,
208,5.295404887334315,,,
209,5.29803642848299,,,
210,5.300996912282363,,,
211,5.302312682862282,,,
212,5.302312682862282,,,
213,5.301654797572136,,,
214,5.3000100843484015,,,
215,5.298365371126993,,,
216,5.295733829977573,,,
217,5.291457575622457,,,
218,5.2861944933607825,,,
219,5.2809314111228645,,,
220,5.2750104436335725,,,
221,5.269418418810124,,,
222,5.261194852941845,,,
223,5.2519844592379,,,
224,5.242445122977874,,,
225,5.23159001629337,,,
226,5.220405967086675,,,
227,5.208564032748009,,,
228,5.19540632806626,,,
229,5.181919680918936,,,
230,5.168761976532365,,,
231,5.153959559271032,,,
232,5.13784137179488,,,
233,5.1220521271303285,,,
234,5.106262882673022,,,
235,5.088499982905489,,,
236,5.069750255655793,,,
237,5.050342643544137,,,
238,5.031921859452628,,,
239,5.012514247941769,,,
240,4.9931066367374175,,,
241,4.973041140728521,,,
242,4.952317759945821,,,
243,4.93159437950846,,,
244,4.909884171800067,,,
245,4.887516079402646,,,
246,4.865147987402361,,,
247,4.841464125715285,,,
248,4.815806609385314,,,
249,4.790806978584799,,,
250,4.76679417577389,,,
251,4.741465603429808,,,
252,4.716137031579937,,,
253,4.690479517739723,,,
254,4.664822004401265,,,
255,4.638835549092784,,,
256,4.612191209368374,,,
257,4.5865336975441915,,,
258,4.559889358861592,,,
259,4.533902905591675,,,
260,4.507916452819526,,,
261,4.483245770266038,,,
262,4.457588260881051,,,
263,4.433575464068477,,,
264,4.409562667671667,,,
265,4.3858788140963485,,,
266,4.361537076116468,,,
267,4.338840050541051,,,
268,4.316800910112914,,,
269,4.295748597186724,,,
270,4.2743673421881345,,,
271,4.2533150298848215,,,
272,4.232920602633543,,,
273,4.212855118036936,,,
274,4.1931185760800975,,,
275,4.175026746186583,,,
276,4.157921743582769,,,
277,4.141145683529096,,,
278,4.125685393059423,,,
279,4.11088298744105,,,
280,4.096080581969341,,,
281,4.084896542376558,,,
282,4.072067791181401,,,
283,4.05956798242956,,,
284,4.048712885439411,,,
285,4.038186730856502,,,
286,4.029634230311557,,,
287,4.021739614466529,,,
288,4.014502883311122,,,
289,4.008252979159015,,,
290,4.002003075032411,,,
291,3.9970689402136084,,,
292,3.993779517009881,,,
293,3.9918058630910243,,,
294,3.98950326685556,,,
295,3.988516439898558,,,
296,3.9872006706235403,,,
297,3.988187497579698,,,
298,3.991147978451968,,,
299,3.993779517009881,,,
300,3.9970689402136084,,,
301,4.002003075032411,,,
302,4.007595094512909,,,
303,4.01318711401382,,,
304,4.021081729814621,,,
305,4.030292114967154,,,
306,4.039173557845551,,,
307,4.049699712435301,,,
308,4.05989692476381,,,
309,4.0717388488445,,,
310,4.083909715357665,,,
311,4.096738466653865,,,
312,4.110554045095642,,,
313,4.125356450710751,,,
314,4.141474625881264,,,
315,4.157921743582769,,,
316,4.176013573265939,,,
317,4.194434345535601,,,
318,4.213513002773424,,,
319,4.233578487379105,,,
320,4.2533150298848215,,,
321,4.274038399806029,,,
322,4.29640648196097,,,
323,4.318445622073362,,,
324,4.340484762527027,,,
325,4.363510730531577,,,
326,4.387194583728904,,,
327,4.411207379740422,,,
328,4.43587806100505,,,
329,4.460219800283145,,,
330,4.485548367285553,,,
331,4.510219049880576,,,
332,4.536205502696717,,,
333,4.561863013560737,,,
334,4.587849467369367,,,
335,4.614493806607457,,,
336,4.640809203908439,,,
337,4.667124601731729,,,
338,4.692453172632661,,,
339,4.718768571489461,,,
340,4.744426085886027,,,
341,4.76876783078257,,,
342,4.793767461154158,,,
343,4.818438149497975,,,
344,4.843108838318166,,,
345,4.865476929928908,,,
346,4.889160792065378,,,
347,4.911857827030731,,,
348,4.933568034773369,,,
349,4.9549493003435,,,
350,4.9756726811701535,,,
351,4.995409234660929,,,
352,5.0158036735999705,,,
353,5.035540227734409,,,
354,5.053961011880483,,,
355,5.072381796304941,,,
356,5.0908025810087825,,,
357,5.108894423401541,,,
358,5.125999438277012,,,
359,5.141788682993474,,,
360,5.158564755732672,,,
361,5.173038230442054,,,
362,5.18652487748861,,,
363,5.199353639455443,,,
364,5.21316922942117,,,
365,5.225669049053085,,,
366,5.236195213056386,,,
367,5.246721377153823,,,
368,5.256589656080829,,,
369,5.264484279282224,,,
370,5.273365730447428,,,
371,5.280273525844794,,,
372,5.286523436001441,,,
373,5.2917865182646,,,
374,5.296720657907908,,,
375,5.300996912282363,,,
376,5.305273166672544,,,
377,5.307575765196852,,,
378,5.308233650490349,,,
379,5.308891535784221,,,
380,5.308562593137238,,,
381,5.306588937257304,,,
382,5.304286338734952,,,
383,5.302312682862282,,,
384,5.2986943137710885,,,
385,5.293760174119414,,,
386,5.288168149206125,,,
387,5.2809314111228645,,,
388,5.2750104436335725,,,
389,5.266786877725989,,,
390,5.257905426610701,,,
391,5.248366090302563,,,
392,5.237839926190401,,,
393,5.226326934300536,,,
394,5.215471827764477,,,
395,5.202643065623136,,,
396,5.189485361007111,,,
397,5.175011886097858,,,
398,5.159880526153543,,,
399,5.144749166400952,,,
400,5.12863097904867,,,
401,5.111197021543705,,,
402,5.093105179116457,,,
403,5.074355451795543,,,
404,5.055276782187272,,,
405,5.035540227734409,,,
406,5.016461558732668,,,
407,4.996396062343751,,,
408,4.97600162372575,,,
409,4.955936127994066,,,
410,4.9342259198623655,,,
411,4.911857827030731,,,
412,4.890147619664049,,,
413,4.866792700035954,,,
414,4.8427798957974195,,,
415,4.817780264469302,,,
416,4.793109576138156,,,
417,4.768109945779341,,,
418,4.7431103159046515,,,
419,4.717452801534035,,,
420,4.691795287668018,,,
421,4.665808831828115,,,
422,4.640151318969561,,,
423,4.613835921681599,,,
424,4.588178409825862,,,
425,4.561205128660701,,,
426,4.535547617809163,,,
427,4.5092322225682215,,,
428,4.48357471269716,,,
429,4.45890403058147,,,
430,4.433904406487754,,,
431,4.409233725258148,,,
432,4.384891986872743,,,
433,4.361208133714219,,,
434,4.337853223350382,,,
435,4.315156198154366,,,
436,4.293117058092761,,,
437,4.270420033607827,,,
438,4.249367721362147,,,
439,4.229302236538284,,,
440,4.20890780962424,,,
441,4.189500210083552,,,
442,4.1710794378757745,,,
443,4.152987608253124,,,
444,4.137527317660069,,,
445,4.121080200184625,,,
446,4.1059488522675425,,,
447,4.093120100892554,,,
448,4.079304522611383,,,
449,4.066804713799594,,,
450,4.05496278975757,,,
451,4.043778750469587,,,
452,4.034239422906709,,,
453,4.024371153076998,,,
454,4.015489710284842,,,
455,4.009239806128703,,,
456,4.002660959676117,,,
457,3.9957531709312724,,,
458,3.991147978451968,,,
459,3.987858555260909,,,
460,3.985227016713123,,,
461,3.982595478169832,,,
462,3.981937593534712,,,
463,3.981608651217257,,,
464,3.981937593534712,,,
465,3.984240189758862,,,
466,3.9875296129421898,,,
467,3.990819036132546,,,
468,3.9957531709312724,,,
469,4.001345190388987,,,
470,4.007595094512909,,,
471,4.015489710284842,,,
472,4.023713268423956,,,
473,4.032923653592388,,,
474,4.042791923477546,,,
475,4.053647020425289,,,
476,4.065817886792549,,,
477,4.077988753257892,,,
478,4.090817504503535,,,
479,4.105290967578973,,,
480,4.1191065460997836,,,
481,4.135224721202554,,,
482,4.15200078118917,,,
483,4.1707504955170185,,,
484,4.188842325357868,,,
485,4.207592040155713,,,
486,4.227328582308305,,,
487,4.2470651247288975,,,
488,4.267788494560305,,,
489,4.289169749460888,,,
490,4.312195716633763,,,
491,4.333905914594577,,,
492,4.357589767294541,,,
493,4.381273620392129,,,
494,4.405944301127232,,,
495,4.4309439247170745,,,
496,4.4559435487572925,,,
497,4.480943173250387,,,
498,4.506271740635442,,,
499,4.532916078262139,,,
500,4.558573589063766,,,
501,4.585546870176157,,,
502,4.610875439519255,,,
503,4.6381776641548855,,,
504,4.664164119450443,,,
505,4.690479517739723,,,
506,4.715808089091619,,,
507,4.742781373409516,,,
508,4.768109945779341,,,
509,4.792122748614783,,,
510,4.818109206983596,,,
511,4.8421220107561815,,,
512,4.865476929928908,,,
513,4.88883184953266,,,
514,4.9105420568766105,,,
515,4.932581207140525,,,
516,4.952975645044719,,,
517,4.9756726811701535,,,
518,4.996725004904867,,,
519,5.016790501299148,,,
520,5.034882342591471,,,
521,5.0546188970337,,,
522,5.074026509213553,,,
523,5.092776236529378,,,
524,5.1098812511762155,,,
525,5.127644151258623,,,
526,5.144091281198658,,,
527,5.15955158354819,,,
528,5.175340828707475,,,
529,5.18882747578014,,,
530,5.201985180388866,,,
531,5.216787598248382,,,
532,5.227971647420772,,,
533,5.23849781144465,,,
534,5.249352918192912,,,
535,5.257905426610701,,,
536,5.266786877725989,,,
537,5.2746815009961585,,,
538,5.282247181680118,,,
539,5.28915497713005,,,
540,5.2947470020480765,,,
541,5.299681141703934,,,
542,5.303957396089275,,,
543,5.307246822550242,,,
544,5.308891535784221,,,
545,5.310865191668068,,,
546,5.310536249020527,,,
547,5.310207306373079,,,
548,5.308891535784221,,,
549,5.306259994610975,,,
550,5.302641625507494,,,
551,5.299352199059559,,,
552,5.293760174119414,,,
553,5.28849709184734,,,
554,5.282905066959302,,,
555,5.2759972715463705,,,
556,5.267115820361182,,,
557,5.257905426610701,,,
558,5.248366090302563,,,
559,5.238168868817479,,,
560,5.2276427047965415,,,
561,5.215471827764477,,,
562,5.202972008240408,,,
563,5.189485361007111,,,
564,5.175669771317184,,,
565,5.161525239181672,,,
566,5.146722822010002,,,
567,5.130275692033882,,,
568,5.112841734505087,,,
569,5.094749892053193,,,
570,5.076000164706829,,,
571,5.0572504376501195,,,
572,5.037842825737479,,,
573,5.017777328999119,,,
574,4.997053947466071,,,
575,4.976330566281436,,,
576,4.956265070544429,,,
577,4.9355416900414,,,
578,4.914489367343116,,,
579,4.8914633897968125,,,
580,4.869095297726575,,,
581,4.843766723359914,,,
582,4.818438149497975,,,
583,4.794425346170499,,,
584,4.769096773284311,,,
585,4.74343925839987,,,
586,4.718110686511582,,,
587,4.691795287668018,,,
588,4.665808831828115,,,
589,4.638506606623794,,,
590,4.613506979218792,,,
591,4.5865336975441915,,,
592,4.559231473962519,,,
593,4.532916078262139,,,
594,4.5066006830721,,,
595,4.481272115680958,,,
596,4.455614606332776,,,
597,4.430614982298501,,,
598,4.40495747388947,,,
599,4.381273620392129,,,
600,4.357260824893212,,,
601,4.333576972198756,,,
602,4.311537831852243,,,
603,4.28884080707539,,,
604,4.2661437826580455,,,
605,4.244762528099312,,,
606,4.224368100968361,,,
607,4.204960501222218,,,
608,4.184895017009953,,,
609,4.166474244859869,,,
610,4.1487113576474135,,,
611,4.132264240048135,,,
612,4.116475007324058,,,
613,4.1010147171103135,,,
614,4.08785702343713,,,
615,4.074370387541716,,,
616,4.06088375176699,,,
617,4.0480550007758405,,,
618,4.0371999038680935,,,
619,4.027002691692006,,,
620,4.017134421909123,,,
621,4.008910863805403,,,
622,4.001345190388987,,,
623,3.995424228610864,,,
624,3.9898322091747005,,,
625,3.985227016713123,,,
626,3.981937593534712,,,
627,3.9776613434132715,,,
628,3.975358747198943,,,
629,3.9750298048828907,,,
630,3.9750298048828907,,,
631,3.9756876895150652,,,
632,3.9773324010967284,,,
633,3.981279708899873,,,
634,3.985227016713123,,,
635,3.98950326685556,,,
636,3.995424228610864,,,
637,4.002003075032411,,,
638,4.0098976907755155,,,
639,4.017792306559331,,,
640,4.027002691692006,,,
641,4.03654201920951,,,
642,4.047397116112555,,,
643,4.05956798242956,,,
644,4.0717388488445,,,
645,4.085554427056182,,,
646,4.100356832423912,,,
647,4.114172410899106,,,
648,4.129961643598776,,,
649,4.14607981881927,,,
650,4.1645005907146,,,
651,4.183250305201455,,,
652,4.202328962293461,,,
653,4.2223944467450805,,,
654,4.242788873848298,,,
655,4.264499070757665,,,
656,4.285880325609302,,,
657,4.307919465559304,,,
658,4.331932260220795,,,
659,4.354629285685344,,,
660,4.378971023545687,,,
661,4.402983819416038,,,
662,4.429628155043245,,,
663,4.453969894211368,,,
664,4.479627403528893,,,
665,4.504627028453339,,,
666,4.531600308490541,,,
667,4.558573589063766,,,
668,4.585546870176157,,,
669,4.612520151830857,,,
670,4.639164491561856,,,
671,4.6651509468768,,,
672,4.691795287668018,,,
673,4.718439629000481,,,
674,4.744755028381579,,,
675,4.769754658288043,,,
676,4.795412173695641,,,
677,4.821398632131198,,,
678,4.845411435965775,,,
679,4.870411067837383,,,
680,4.892779159930951,,,
681,4.915805137501381,,,
682,4.937844287858046,,,
683,4.959225553501613,,,
684,4.981264704627203,,,
685,5.00264597101997,,,
686,5.023369352647281,,,
687,5.043434849477276,,,
688,5.062513518900015,,,
689,5.081263246037924,,,
690,5.100341916054833,,,
691,5.117775873402704,,,
692,5.134551945805978,,,
693,5.151656961046864,,,
694,5.167117263494261,,,
695,5.181919680918936,,,
696,5.197051041143488,,,
697,5.211524516321554,,,
698,5.22369539331293,,,
699,5.23455049992467,,,
700,5.246721377153823,,,
701,5.256260713448591,,,
702,5.267115820361182,,,
703,5.2756683289086785,,,
704,5.283891894878772,,,
705,5.2911286329804055,,,
706,5.298365371126993,,,
707,5.3036284534436895,,,
708,5.308891535784221,,,
709,5.312509904907172,,,
710,5.317115101989066,,,
711,5.317444044638473,,,
712,5.320075585837086,,,
713,5.3197466431869325,,,
714,5.3197466431869325,,,
715,5.318759815237032,,,
716,5.316786159339753,,,
717,5.313825675500134,,,
718,5.3098783637257245,,,
719,5.305273166672544,,,
720,5.299681141703934,,,
721,5.2947470020480765,,,
722,5.2855366080797435,,,
723,5.277641984736219,,,
724,5.269089476174283,,,
725,5.258563311876191,,,
726,5.248366090302563,,,
727,5.237510983563414,,,
728,5.2246822211825945,,,
729,5.211524516321554,,,
730,5.199024696839175,,,
731,5.183235451365594,,,
732,5.168433033924562,,,
733,5.153630616667307,,,
734,5.136196658799301,,,
735,5.117775873402704,,,
736,5.099684030876826,,,
737,5.082250073790047,,,
738,5.062513518900015,,,
739,5.042448021756628,,,
740,5.022382524942812,,,
741,5.0023170284572736,,,
742,4.980935762070207,,,
743,4.959883438604168,,,
744,4.938831115495053,,,
745,4.916791965120986,,,
746,4.893437044998536,,,
747,4.869095297726575,,,
748,4.845740378487202,,,
749,4.819424977041621,,,
750,4.794096403662287,,,
751,4.76876783078257,,,
752,4.743768200895173,,,
753,4.718439629000481,,,
754,4.691795287668018,,,
755,4.664493061925813,,,
756,4.637519779217312,,,
757,4.611533324443653,,,
758,4.583573215442265,,,
759,4.5559420494719625,,,
760,4.5296266538355345,,,
761,4.5033112587090836,,,
762,4.476666921660143,,,
763,4.451338354821193,,,
764,4.426338730864127,,,
765,4.401010164945395,,,
766,4.377326311514828,,,
767,4.351339861682407,,,
768,4.328642836270593,,,
769,4.306603696000511,,,
770,4.283248786533465,,,
771,4.261209646962534,,,
772,4.239170507728422,,,
773,4.217789253567831,,,
774,4.198052711544334,,,
775,4.178645112147459,,,
776,4.15989539771924,,,
777,4.142132510585817,,,
778,4.124369623665171,,,
779,4.10858039102472,,,
780,4.0941069279175,,,
781,4.080949234304866,,,
782,4.066475771463841,,,
783,4.052989135759577,,,
784,4.0414761541558235,,,
785,4.030292114967154,,,
786,4.019108075860597,,,
787,4.009239806128703,,,
788,4.001345190388987,,,
789,3.9927926900501363,,,
790,3.986871728304962,,,
791,3.981279708899873,,,
792,3.9770034587802554,,,
793,3.973056150988049,,,
794,3.969766727835581,,,
795,3.9671351893186455,,,
796,3.9661483623759493,,,
797,3.966477304690111,,,
798,3.9671351893186455,,,
799,3.969766727835581,,,
800,3.9723982663569952,,,
801,3.9760166318312575,,,
802,3.979963939631036,,,
803,3.9862138436680157,,,
804,3.993450574689896,,,
805,4.001016248067381,,,
806,4.008910863805403,,,
807,4.018779133535174,,,
808,4.028976345656243,,,
809,4.040160384835241,,,
810,4.052660193426828,,,
811,4.065160002121543,,,
812,4.078646637934494,,,
813,4.093449043234131,,,
814,4.10825144867982,,,
815,4.124698566013625,,,
816,4.142132510585817,,,
817,4.15923751300679,,,
818,4.177658285066337,,,
819,4.197723769179533,,,
820,4.218776080676016,,,
821,4.239499450102582,,,
822,4.260880704583434,,,
823,4.283248786533465,,,
824,4.306274753611002,,,
825,4.329300721060023,,,
826,4.352655631282662,,,
827,4.377326311514828,,,
828,4.402325934592181,,,
829,4.427983442952712,,,
830,4.452983066939465,,,
831,4.478969518668619,,,
832,4.5049559708896005,,,
833,4.531271366047841,,,
834,4.558573589063766,,,
835,4.585546870176157,,,
836,4.612520151830857,,,
837,4.639822376500245,,,
838,4.666466716779757,,,
839,4.693111057597633,,,
840,4.720413283935611,,,
841,4.7457418558687365,,,
842,4.771728313301252,,,
843,4.796727943730344,,,
844,4.823372287223827,,,
845,4.84804297613958,,,
846,4.871397895421388,,,
847,4.895410700203355,,,
848,4.91876562036253,,,
849,4.941462655864225,,,
850,4.96317286412217,,,
851,4.984883072759946,,,
852,5.006593281779191,,,
853,5.0273166634730995,,,
854,5.047382160367838,,,
855,5.0658029446927575,,,
856,5.085210557051237,,,
857,5.103960284540276,,,
858,5.122381069725391,,,
859,5.139815027392553,,,
860,5.15724898531325,,,
861,5.172380345224179,,,
862,5.1881695905535326,,,
863,5.203300950857771,,,
864,5.217774426112271,,,
865,5.230274245792958,,,
866,5.242445122977874,,,
867,5.253629172394014,,,
868,5.263826394013409,,,
869,5.2736946730844725,,,
870,5.283234009599032,,,
871,5.2911286329804055,,,
872,5.298365371126993,,,
873,5.305273166672544,,,
874,5.31152307696343,,,
875,5.316786159339753,,,
876,5.321720299089253,,,
877,5.323693954994938,,,
878,5.325667610903985,,,
879,5.326983381511887,,,
880,5.3273123241640965,,,
881,5.3273123241640965,,,
882,5.325338668252244,,,
883,5.32435184029758,,,
884,5.321391356438633,,,
885,5.316786159339753,,,
886,5.3121809622591645,,,
887,5.3059310519647385,,,
888,5.300667969637617,,,
889,5.292444403549166,,,
890,5.283562952238856,,,
891,5.274352558358837,,,
892,5.265142164551409,,,
893,5.254616000288788,,,
894,5.2431030082347,,,
895,5.229945303168085,,,
896,5.216458655627268,,,
897,5.203629893475225,,,
898,5.18882747578014,,,
899,5.174025058269547,,,
900,5.15724898531325,,,
901,5.140472912592498,,,
902,5.122381069725391,,,
903,5.103960284540276,,,
904,5.084223729296704,,,
905,5.066131887272521,,,
906,5.045737447495219,,,
907,5.025343008058601,,,
908,5.004619626397997,,,
909,4.983238359971023,,,
910,4.962186036465854,,,
911,4.940146885678945,,,
912,4.91810773528167,,,
913,4.893765987532457,,,
914,4.870411067837383,,,
915,4.845411435965775,,,
916,4.820740747101,,,
917,4.794754288678795,,,
918,4.768109945779341,,,
919,4.7431103159046515,,,
920,4.716465974068337,,,
921,4.689821632776071,,,
922,4.663835176975154,,,
923,4.636861894280067,,,
924,4.608901784748009,,,
925,4.581599560711276,,,
926,4.554626279677984,,,
927,4.5266661718584045,,,
928,4.500679719224374,,,
929,4.473048554940332,,,
930,4.447391045745327,,,
931,4.421733537026447,,,
932,4.396404971191405,,,
933,4.370747463410641,,,
934,4.34640572569236,,,
935,4.323708700359573,,,
936,4.299695905836742,,,
937,4.276340996482352,,,
938,4.253972914639649,,,
939,4.23193377551576,,,
940,4.211210406197015,,,
941,4.190158094809533,,,
942,4.1707504955170185,,,
943,4.152329723543748,,,
944,4.134237894150425,,,
945,4.1168039496707705,,,
946,4.1010147171103135,,,
947,4.086541254076156,,,
948,4.0717388488445,,,
949,4.057265386091814,,,
950,4.044107692800409,,,
951,4.031607884279203,,,
952,4.019765960511655,,,
953,4.0098976907755155,,,
954,4.000687305745846,,,
955,3.992134805410658,,,
956,3.984240189758862,,,
957,3.9770034587802554,,,
958,3.9714114394109394,,,
959,3.9677930739474596,,,
960,3.9628589392381706,,,
961,3.960227400732978,,,
962,3.9579248045446005,,,
963,3.956280092983567,,,
964,3.956609035295634,,,
965,3.9579248045446005,,,
966,3.9605563430458828,,,
967,3.9628589392381706,,,
968,3.9677930739474596,,,
969,3.9723982663569952,,,
970,3.9783192280465673,,,
971,3.9865427859864537,,,
972,3.993779517009881,,,
973,4.002003075032411,,,
974,4.01121346006999,,,
975,4.022397499118721,,,
976,4.033252595920861,,,
977,4.046081346786841,,,
978,4.0589100977612755,,,
979,4.073383560529723,,,
980,4.087528081096778,,,
981,4.102988371171254,,,
982,4.119764430794441,,,
983,4.137856260011435,,,
984,4.153974435317735,,,
985,4.173382034389126,,,
986,4.1931185760800975,,,
987,4.213841945141779,,,
988,4.235223199244313,,,
989,4.257262338418281,,,
990,4.279630420312071,,,
991,4.302656387331409,,,
992,4.326340239509984,,,
993,4.350681976882739,,,
994,4.375681599485894,,,
995,4.401010164945395,,,
996,4.426009788446644,,,
997,4.451338354821193,,,
998,4.476995864089688,,,
999,4.5039691435810525,,,
1000,4.530613481162679,,,
1001,4.557586761716238,,,
1002,4.585217927720307,,,
1003,4.613506979218792,,,
1004,4.641138146378001,,,
1005,4.667782486684028,,,
1006,4.695742597460824,,,
1007,4.722057996383834,,,
1008,4.7480444533416915,,,
1009,4.774359853323561,,,
1010,4.800675253842548,,,
1011,4.8260038273520784,,,
1012,4.85100345884163,,,
1013,4.875345205765115,,,
1014,4.899029068086901,,,
1015,4.922712930854954,,,
1016,4.945081023880908,,,
1017,4.966791232202045,,,
1018,4.989817211139854,,,
1019,5.010540592551074,,,
1020,5.031921859452628,,,
1021,5.052974184151323,,,
1022,5.073039681468119,,,
1023,5.091789408768678,,,
1024,5.1108680789516985,,,
1025,5.129617806839527,,,
1026,5.147380707213742,,,
1027,5.164814665244727,,,
1028,5.180603910473733,,,
1029,5.196064213296878,,,
1030,5.210866631082348,,,
1031,5.225340106429496,,,
1032,5.237839926190401,,,
1033,5.250339746084091,,,
1034,5.261523795575466,,,
1035,5.271063131990715,,,
1036,5.281918239040666,,,
1037,5.2907996903384475,,,
1038,5.3000100843484015,,,
1039,5.306917879903727,,,
1040,5.313496732851752,,,
1041,5.3197466431869325,,,
1042,5.326325496207749,,,
1043,5.329614922732178,,,
1044,5.332246463958457,,,
1045,5.334878005190725,,,
1046,5.33586483315437,,,
1047,5.336193775809106,,,
1048,5.33586483315437,,,
1049,5.3338911772279225,,,
1050,5.331259635997901,,,
1051,5.327970209468795,,,
